PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,3/18/2023,51:26.9,1,1,"Lingenfelter, Caleb",1000084182,Right,ROA_COL,"Neaves, Avery",1000230607,Right,UNI_LYN,Undefined,1,Top,2,1,1,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,84.32122,-0.264423,-2.995493,2008.28727,247.135702,2:15,5.37473,1.98843,5.01521,-30.81714,9.2243,19.29804,2.55673,0.76684,78.26709,-5.868456,0.409131,0.455435,,,,,,,,,,,,-10.39091,4.94803,-1.71775,50,5.32436,5.58817,-122.46533,-1.70276,-16.03709,20.49863,-24.53736,ROA_COL,UNI_LYN,LewisGale,D3,ODAC,20230318-LewisGale-2,e3628990-c5bd-11ed-95b5-b9822d3c8bdc,82.76144,,,6.05413,,,,,,,2a73fd0d-7ced-4261-814f-856c71cd074c,3/18/2023,51:26.9,2023-03-18T14:51:26.8520000-04:00,2023-03-18T18:51:26.8520000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,566ac481-9c64-4e1b-92c1-b241ae28c8cd,55.4891,-123.38069,10.24931,5.37593,-0.60705,-12.26868,-1.98327,6.3043,-8.01855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,3/18/2023,51:41.1,1,2,"Lingenfelter, Caleb",1000084182,Right,ROA_COL,"Neaves, Avery",1000230607,Right,UNI_LYN,Undefined,1,Top,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.29776,0.819858,-0.407924,2332.713465,84.078588,8:45,5.51207,1.95468,4.54523,-45.07428,1.03358,-5.62575,2.53647,1.09751,72.79325,-7.316283,-1.393712,0.488718,,,,,,,,,,,,2.60477,0.72941,-1.90658,50,5.55519,1.07992,-116.26112,-0.07723,3.52296,24.20346,-31.18753,ROA_COL,UNI_LYN,LewisGale,D3,ODAC,20230318-LewisGale-2,ebe81620-c5bd-11ed-95b5-b9822d3c8bdc,77.12506,,,7.50452,,,,,,,2a73fd0d-7ced-4261-814f-856c71cd074c,3/18/2023,51:41.1,2023-03-18T14:51:41.0960000-04:00,2023-03-18T18:51:41.0960000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,5a60b314-b8c3-4079-965c-e8ccc23db948,55.95314,-117.49392,12.10173,5.51867,1.5113,-15.59376,-1.95702,0.90048,1.76148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,3/18/2023,51:57.1,1,3,"Lingenfelter, Caleb",1000084182,Right,ROA_COL,"Neaves, Avery",1000230607,Right,UNI_LYN,Undefined,1,Top,0,2,1,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,81.49864,-0.129497,-1.669287,2237.544079,115.91636,9:45,5.47662,1.94179,4.7807,-40.77691,3.21713,-3.69992,1.95574,0.05069,74.61406,-7.499768,-2.320081,0.477385,69.32204,0.553849,-57.487197,6425.171792,,,,41.70237,41.07511,-55.177022,0.40505,1.36091,1.96382,-1.77139,50,5.42794,3.60141,-118.16271,-1.79448,1.91719,23.27291,-29.40755,ROA_COL,UNI_LYN,LewisGale,D3,ODAC,20230318-LewisGale-2,f56fd070-c5bd-11ed-95b5-b9822d3c8bdc,78.95613,2.62661,,6.88457,,,,4.02899,2.61405,-0.39495,2a73fd0d-7ced-4261-814f-856c71cd074c,3/18/2023,51:57.1,2023-03-18T14:51:57.0850000-04:00,2023-03-18T18:51:57.0850000Z,GroundBall,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,be1f57ea-1439-4ffb-9f5a-82ab20d943c8,55.72091,-119.28416,11.63646,5.48027,-0.37743,-14.70377,-1.9427,3.50903,0.9586,,4.03592,54.41636,-13.8361,,,,,,,2.61949,0.8035,-17.98178,,,,,,,-0.39395,-85.76694,5.47699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
4,3/18/2023,52:21.3,1,4,"Lingenfelter, Caleb",1000084182,Right,ROA_COL,"Neaves, Avery",1000230607,Right,UNI_LYN,Undefined,1,Top,2,2,2,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,84.80774,-1.600159,-3.312475,1932.269184,251.827072,2:30,5.39061,2.06365,5.06603,-32.331,7.99493,20.25733,1.18462,0.62487,77.44226,-7.502583,0.266405,0.45705,,,,,,,,,,,,-11.09591,4.80559,-1.76583,50,5.21286,6.22657,-122.827,-4.62623,-16.88347,25.23083,-24.86187,ROA_COL,UNI_LYN,LewisGale,D3,ODAC,20230318-LewisGale-2,03df3010-c5be-11ed-95b5-b9822d3c8bdc,82.46899,,,7.36548,,,,,,,2a73fd0d-7ced-4261-814f-856c71cd074c,3/18/2023,52:21.3,2023-03-18T14:52:21.3370000-04:00,2023-03-18T18:52:21.3370000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,bae6ea99-1b68-4d80-af50-148314b1649a,55.43586,-123.93859,12.61542,5.39255,-3.53089,-12.43094,-2.05654,6.9704,-8.44174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,3/18/2023,52:34.9,1,5,"Lingenfelter, Caleb",1000084182,Right,ROA_COL,"Neaves, Avery",1000230607,Right,UNI_LYN,Undefined,1,Top,2,2,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.48381,-3.345001,-6.051915,2248.37365,230.465421,1:45,5.53293,1.98988,4.99704,-18.45351,15.33627,17.37017,0.81572,-2.29773,85.39758,-6.741047,-3.010011,0.418373,,,,,,,,,,,,-10.02902,8.69713,-1.42037,50,5.19434,13.30963,-133.4506,-8.53652,-18.34737,24.82786,-16.26327,ROA_COL,UNI_LYN,LewisGale,D3,ODAC,20230318-LewisGale-2,0bec3140-c5be-11ed-95b5-b9822d3c8bdc,90.09283,,,7.08623,,,,,,,2a73fd0d-7ced-4261-814f-856c71cd074c,3/18/2023,52:34.9,2023-03-18T14:52:34.8780000-04:00,2023-03-18T18:52:34.8780000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,a2cbbcc1-e1ef-4547-9084-442865ab7161,55.50497,-134.47087,12.41393,5.53141,-7.8682,-8.13163,-1.98281,14.06359,-9.17368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,3/18/2023,52:54.7,1,6,"Lingenfelter, Caleb",1000084182,Right,ROA_COL,"Neaves, Avery",1000230607,Right,UNI_LYN,Undefined,1,Top,2,3,2,Cutter,Slider,InPlay,Undefined,FlyBall,Out,1,0,,81.75839,-0.072063,-2.693702,2040.893728,202.383774,12:45,5.56825,1.97854,4.75049,-41.9588,1.2491,0.01835,2.00327,-0.5766,75.88438,-7.603078,-2.690477,0.4731,97.16503,24.898122,15.314907,3730.264816,103.69675,44.86329,36.70096,328.67243,322.35587,27.6067,4.117709,-0.67024,0.93909,-1.70767,50,5.52353,5.58163,-118.65198,-1.75179,-0.96645,20.26219,-30.81995,ROA_COL,UNI_LYN,LewisGale,D3,ODAC,20230318-LewisGale-2,17c49250-c5be-11ed-95b5-b9822d3c8bdc,79.6712,57.87933,,5.87401,,,,2.02703,2.10638,0.5469,2a73fd0d-7ced-4261-814f-856c71cd074c,3/18/2023,52:54.7,2023-03-18T14:52:54.7290000-04:00,2023-03-18T18:52:54.7290000Z,FlyBall,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,c0241ce6-2fa8-4298-a572-128b7e29d4c6,55.75256,-119.63031,10.1311,5.57219,-0.26369,-15.40998,-1.97829,5.62829,-0.48323,225.989966,2.02557,124.71141,-26.77,6.62451,-1.62861,0.40577,-0.08916,0.01246,-0.00073,2.10786,59.95813,-17.24717,0.36845,0.31027,-0.16834,0.04684,-0.00635,0.00032,0.54719,34.13492,4.58362,-2.41453,0.64585,-0.09687,0.00456,0.00088,-0.00011,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
7,3/18/2023,55:47.6,1,1,"Pond, Brandon",1000106720,Right,UNI_LYN,"Bonzon, Jacob",1000119702,Right,ROA_COL,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.43088,-1.306404,-2.386276,2166.857557,212.960836,1:00,6.09188,1.86232,5.18532,-25.12454,11.79335,7.0167,2.76777,0.20064,81.3952,-5.897209,-1.144167,0.43731,,,,,,,,,,,,-4.03536,6.49394,-1.64603,50,5.95133,4.98118,-127.00918,-3.82274,-6.7202,21.25471,-21.35943,ROA_COL,UNI_LYN,LewisGale,D3,ODAC,20230318-LewisGale-2,7ecee5e0-c5be-11ed-95b5-b9822d3c8bdc,86.1915,,,6.03569,,,,,,,2a73fd0d-7ced-4261-814f-856c71cd074c,3/18/2023,55:47.6,2023-03-18T14:55:47.6220000-04:00,2023-03-18T18:55:47.6220000Z,,v3,,,,"Pokorak, Sean",1000115823,Right,UNI_LYN,4752a9ae-638b-487e-81c6-bc6791e90516,55.31616,-127.89573,10.62736,6.0922,-2.93182,-10.67971,-1.85965,5.26149,-3.3601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,3/18/2023,55:58.5,1,2,"Pond, Brandon",1000106720,Right,UNI_LYN,"Bonzon, Jacob",1000119702,Right,ROA_COL,Undefined,1,Bottom,0,0,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,80.763,-1.050358,-3.177905,2609.092132,115.343821,9:45,5.97109,2.00002,4.88264,-40.48888,3.1511,-4.41374,1.6016,-1.37758,75.95539,-8.291217,-3.954288,0.47546,,,,,,,,,,,,1.52146,2.09516,-1.68373,50,5.83313,6.69508,-117.29418,-3.65675,2.16884,17.35201,-29.1874,ROA_COL,UNI_LYN,LewisGale,D3,ODAC,20230318-LewisGale-2,855260e0-c5be-11ed-95b5-b9822d3c8bdc,79.27577,,,4.8076,,,,,,,2a73fd0d-7ced-4261-814f-856c71cd074c,3/18/2023,55:58.5,2023-03-18T14:55:58.4540000-04:00,2023-03-18T18:55:58.4540000Z,,v3,,,,"Pokorak, Sean",1000115823,Right,UNI_LYN,3e2429b7-51ca-454f-b05a-e63d80724d26,55.62091,-118.12279,8.676,5.97448,-2.26297,-14.5937,-2.00097,6.59151,1.08442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,3/18/2023,56:09.7,1,3,"Pond, Brandon",1000106720,Right,UNI_LYN,"Bonzon, Jacob",1000119702,Right,ROA_COL,Undefined,1,Bottom,0,0,2,Slider,Slider,InPlay,Undefined,GroundBall,Out,1,0,,79.11407,0.445749,-2.362926,2579.867102,80.991827,8:45,5.87714,1.95893,4.84723,-45.74172,0.15213,-6.87603,2.48771,-0.85242,73.62813,-7.767095,-3.572544,0.487583,89.69956,-1.993351,-16.133774,2115.332252,,,,32.18654,32.08154,-14.560502,0.24209,2.85425,0.28209,-1.71905,50,5.88157,5.02128,-114.88256,-0.7801,3.86298,18.75149,-31.79226,ROA_COL,UNI_LYN,LewisGale,D3,ODAC,20230318-LewisGale-2,8bfd8820-c5be-11ed-95b5-b9822d3c8bdc,77.30465,2.51431,,5.48594,,,,1.65564,2.51431,0.82801,2a73fd0d-7ced-4261-814f-856c71cd074c,3/18/2023,56:09.7,2023-03-18T14:56:09.6680000-04:00,2023-03-18T18:56:09.6680000Z,GroundBall,v3,,,,"Pokorak, Sean",1000115823,Right,UNI_LYN,f4e1ac67-fb71-4a4e-9bce-cde71f6a7bc4,55.65636,-115.80213,9.37575,5.8816,0.77899,-15.89613,-1.96065,4.83184,1.93149,36.51803,1.65687,126.23432,-18.17778,,,,,,,2.51651,-4.69687,-23.57354,,,,,,,0.8287,-36.57361,-1.14358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
10,3/18/2023,56:44.0,2,1,"Pond, Brandon",1000106720,Right,UNI_LYN,"Staz, Mason",1000084148,Left,ROA_COL,Undefined,1,Bottom,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.11222,-1.363359,-1.869936,1680.060593,241.114165,2:00,5.7832,2.05331,5.35077,-34.55529,8.06591,12.58068,1.6239,1.34717,75.74691,-7.647201,0.367431,0.469877,,,,,,,,,,,,-6.77233,4.71339,-1.89432,50,5.63547,3.34749,-117.90967,-3.99428,-9.70827,18.57851,-25.41731,ROA_COL,UNI_LYN,LewisGale,D3,ODAC,20230318-LewisGale-2,a0673590-c5be-11ed-95b5-b9822d3c8bdc,80.21766,,,5.36531,,,,,,,2a73fd0d-7ced-4261-814f-856c71cd074c,3/18/2023,56:44.0,2023-03-18T14:56:43.9630000-04:00,2023-03-18T18:56:43.9630000Z,,v3,,,,"Pokorak, Sean",1000115823,Right,UNI_LYN,6c7b3ad6-8142-44d2-8fcd-477fd734f55a,55.15203,-118.71868,9.28926,5.7853,-2.88747,-12.70866,-2.04929,3.77024,-4.85414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
