PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
61,3/25/2023,00:02.2,3,5,"Tappy, Owen",1000082606,Right,HAM_COL,"Lawn, Owen",1000119708,Right,ROA_COL,Undefined,2,Bottom,1,1,2,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,72.80534,1.314167,-2.547118,2043.885738,83.096775,8:45,5.21451,2.78678,5.15929,-54.16515,-0.18346,-14.32194,1.93921,-0.80589,67.49845,-8.471811,-5.078192,0.528804,,,,,,,,,,,,6.38611,0.16685,-2.53792,50,5.29636,5.25099,-105.62675,0.63804,7.2552,17.04835,-31.98449,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,7b765480-cb2e-11ed-926a-8b4d2147cdd8,71.27868,,,5.30688,,,,,,,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,00:02.2,2023-03-25T13:00:02.1632642-04:00,2023-03-25T17:00:02.1632642Z,,v3,,,,"Beavers, Jay",1000082618,Right,HAM_COL,96afa90f-2c59-46e2-8044-679902516a12,55.34159,-106.4854,8.52418,5.22366,2.24896,-15.99225,-2.79319,4.88558,3.6276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
62,3/25/2023,00:26.1,3,6,"Tappy, Owen",1000082606,Right,HAM_COL,"Lawn, Owen",1000119708,Right,ROA_COL,Undefined,2,Bottom,1,1,2,Fastball,Changeup,InPlay,Undefined,GroundBall,Single,1,0,,82.84497,0.284614,-4.23889,2143.888386,248.660944,2:15,5.23715,2.62437,5.64127,-32.59895,8.74607,18.9097,2.78682,0.23855,75.4887,-5.750797,-0.871399,0.462789,96.67813,0.571226,-14.152495,2342.448675,,,,48.41401,47.94948,-14.099383,0.347109,-10.83969,4.74036,-2.27622,50,5.24061,8.13568,-120.01546,-0.47417,-15.76721,23.81345,-25.2788,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,89ab6a40-cb2e-11ed-926a-8b4d2147cdd8,81.44627,2.88382,,7.35627,,,,1.60976,2.86689,-0.26372,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,00:26.1,2023-03-25T13:00:26.0667010-04:00,2023-03-25T17:00:26.0667010Z,GroundBall,v3,,,,"Beavers, Jay",1000082618,Right,HAM_COL,634f6c7b-b690-4d42-99e1-821d5101ab4d,54.86022,-120.97598,11.90673,5.23917,0.54546,-12.6394,-2.6172,8.77165,-7.88361,3.761371,1.61358,137.33734,-19.3621,,,,,,,2.87593,1.06578,-27.01188,,,,,,,-0.26427,-34.64662,4.12581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
63,3/25/2023,01:12.2,4,1,"Tappy, Owen",1000082606,Right,HAM_COL,"McCusker, Carson",1000119696,Left,ROA_COL,Undefined,2,Bottom,2,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.21215,0.669825,-3.55315,2090.063511,252.823357,2:30,5.33062,2.44981,5.42714,-36.94797,7.54103,19.60458,2.88023,0.75129,73.02155,-6.13562,-0.07129,0.480062,,,,,,,,,,,,-10.8506,4.0463,-2.14826,50,5.3647,6.4158,-116.21172,0.12632,-14.77574,22.63987,-26.66404,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,a52eb830-cb2e-11ed-926a-8b4d2147cdd8,78.5157,,,7.19061,,,,,,,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,01:12.2,2023-03-25T13:01:12.2020994-04:00,2023-03-25T17:01:12.2020994Z,,v3,,,,"Beavers, Jay",1000082618,Right,HAM_COL,3615c2b2-4374-4cba-9443-14e0f0da8c87,55.07304,-117.19586,11.31993,5.33402,1.28538,-13.33202,-2.44112,7.05809,-7.38787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
64,3/25/2023,01:30.6,4,2,"Tappy, Owen",1000082606,Right,HAM_COL,"McCusker, Carson",1000119696,Left,ROA_COL,Undefined,2,Bottom,2,0,1,Slider,Curveball,InPlay,Undefined,GroundBall,Single,0,0,,70.78524,2.389021,-2.014608,1976.692967,84.914661,8:45,5.25045,2.77704,5.15982,-57.85562,0.45524,-17.84135,2.6806,-0.60684,64.24881,-8.150697,-5.167308,0.549599,33.31248,-59.058654,-57.430349,,,,,1.65487,1.29587,-19.787647,0.059643,8.23559,0.02701,-2.57453,50,5.42962,4.26089,-102.45776,2.46256,8.60979,19.5378,-32.1458,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,b031a0d0-cb2e-11ed-926a-8b4d2147cdd8,68.58169,2.54088,,6.53643,,,,0.73719,2.54088,0.72342,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,01:30.6,2023-03-25T13:01:30.6161794-04:00,2023-03-25T17:01:30.6161794Z,GroundBall,v3,,,,"Beavers, Jay",1000082618,Right,HAM_COL,998fec18-d676-43a1-845e-aa29546e875f,55.34046,-103.47113,9.7689,5.25866,4.12986,-16.0729,-2.78395,3.81432,4.30489,180,0.73503,13.74805,,,,,,,,2.54757,-42.60207,,,,,,,,0.72679,-21.52233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
65,3/25/2023,03:18.7,5,1,"Tappy, Owen",1000082606,Right,HAM_COL,"Rhoads, Spencer",1000213596,Right,ROA_COL,Undefined,2,Bottom,2,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.6843,0.335517,-5.364612,2097.594126,234.688872,1:45,5.42892,2.44369,5.72264,-30.52285,11.93446,14.90422,3.19925,-1.32588,74.50011,-5.335081,-2.71559,0.468973,,,,,,,,,,,,-9.03272,6.38847,-2.00353,50,5.43833,10.49661,-118.13636,-0.26342,-12.76755,22.4647,-23.14406,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,f088e170-cb2e-11ed-926a-8b4d2147cdd8,80.37235,,,7.18419,,,,,,,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,03:18.7,2023-03-25T13:03:18.6688642-04:00,2023-03-25T17:03:18.6688642Z,,v3,,,,"Beavers, Jay",1000082618,Right,HAM_COL,8bb9c528-fbf6-4c5e-a7ad-eb616a333a4a,54.77687,-119.04126,11.23235,5.43016,0.66884,-11.57203,-2.4367,11.0109,-6.38378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
66,3/25/2023,03:36.4,5,2,"Tappy, Owen",1000082606,Right,HAM_COL,"Rhoads, Spencer",1000213596,Right,ROA_COL,Undefined,2,Bottom,2,1,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.05409,-0.576563,-4.926752,2103.521936,248.499695,2:15,5.33128,2.56879,5.50229,-34.4488,8.03225,16.79914,1.91927,-0.65071,74.84861,-6.917079,-1.946264,0.469104,,,,,,,,,,,,-9.86268,4.64229,-2.14889,50,5.25763,9.54163,-118.69769,-2.35747,-14.03281,23.29277,-25.56894,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,fb1efe80-cb2e-11ed-926a-8b4d2147cdd8,80.34987,,,7.20548,,,,,,,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,03:36.4,2023-03-25T13:03:36.4144770-04:00,2023-03-25T17:03:36.4144770Z,,v3,,,,"Beavers, Jay",1000082618,Right,HAM_COL,79a5e0f1-dbc4-4f4d-baba-5315dda89255,54.9979,-119.67444,11.64638,5.33401,-1.28527,-12.78447,-2.56134,10.13008,-7.0164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
67,3/25/2023,03:58.9,5,3,"Tappy, Owen",1000082606,Right,HAM_COL,"Rhoads, Spencer",1000213596,Right,ROA_COL,Undefined,2,Bottom,2,1,1,Slider,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,73.39476,1.424788,-2.577246,2174.931328,55.58594,7:45,5.32124,2.65764,5.13009,-59.02869,-5.52784,-10.46375,1.7457,-0.64324,67.68918,-9.225949,-4.427249,0.526443,89.92409,-11.867397,1.746021,,,,,10.15041,9.92036,5.076586,0.065044,4.51024,-2.72878,-2.40698,50,5.40891,5.18267,-106.44494,0.69431,5.16477,18.6002,-35.29885,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,08902800-cb2f-11ed-926a-8b4d2147cdd8,71.59828,1.76661,,5.70558,,,,1.70763,1.76661,0.64203,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,03:58.9,2023-03-25T13:03:58.9010050-04:00,2023-03-25T17:03:58.9010050Z,GroundBall,v3,,,,"Beavers, Jay",1000082618,Right,HAM_COL,cc49d472-c179-4ec3-b393-1f77d082e345,55.3733,-107.37976,9.3001,5.32944,2.46839,-17.64942,-2.66093,4.92309,2.58239,180,1.70574,129.18977,,,,,,,,1.76701,-27.1604,,,,,,,,0.64198,3.93812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
68,3/25/2023,06:35.1,1,1,"Turner, Will",1000084163,Right,ROA_COL,"Wilson, Jack",1000229610,Right,HAM_COL,Undefined,3,Top,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.59694,-0.487458,-4.63746,1849.68559,261.226484,2:45,5.19911,3.13558,6.00789,-40.07242,4.29748,18.08883,1.40663,0.33704,72.57806,-7.904251,-1.392962,0.479419,,,,,,,,,,,,-10.713,2.78138,-2.78054,50,5.13875,8.68319,-115.28105,-2.21156,-14.31642,22.82336,-28.45715,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,65a2c160-cb2f-11ed-926a-8b4d2147cdd8,78.62102,,,7.01889,,,,,,,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,06:35.1,2023-03-25T13:06:35.1302786-04:00,2023-03-25T17:06:35.1302786Z,,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,b3802e7a-4099-4032-9dec-e22ea1395b2c,54.49363,-116.16729,11.41168,5.20317,-1.10655,-14.22857,-3.1285,9.23911,-7.15821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
69,3/25/2023,06:47.9,1,2,"Turner, Will",1000084163,Right,ROA_COL,"Wilson, Jack",1000229610,Right,HAM_COL,Undefined,3,Top,0,1,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.62844,1.197274,-5.198265,1982.971089,267.023919,3:00,5.37289,2.99487,6.21588,-40.4529,2.37461,18.64686,3.11145,-0.26168,73.47618,-6.316957,-1.848794,0.471013,,,,,,,,,,,,-11.08615,1.34114,-2.6131,50,5.44309,9.9225,-116.72838,1.21589,-15.25132,22.56941,-30.329,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,6d3eff60-cb2f-11ed-926a-8b4d2147cdd8,80.02422,,,7.15226,,,,,,,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,06:47.9,2023-03-25T13:06:47.8619778-04:00,2023-03-25T17:06:47.8619778Z,,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,fba155df-884d-4095-80c6-8723a5981681,54.28533,-117.55403,11.28471,5.37832,2.3254,-15.1645,-2.98629,10.48043,-7.62566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
70,3/25/2023,06:59.5,1,3,"Turner, Will",1000084163,Right,ROA_COL,"Wilson, Jack",1000229610,Right,HAM_COL,Undefined,3,Top,0,1,1,Slider,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,70.58509,1.84244,-2.561874,2270.164537,115.859327,9:45,5.03951,3.23897,5.55013,-50.277,6.21118,-9.50981,2.5738,0.05089,65.38216,-7.349876,-4.253716,0.540941,94.10403,23.789008,-3.642907,2510.858496,109.99836,44.39693,-0.59555,344.08431,331.80575,8.006705,4.264286,4.17957,3.1341,-3.01056,50,5.16562,4.90798,-102.45126,1.83288,4.47602,15.72355,-28.81767,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,7433d9d0-cb2f-11ed-926a-8b4d2147cdd8,69.67933,58.49262,,5.20293,,,,1.2518,2.5389,-0.0473,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,06:59.5,2023-03-25T13:06:59.4653314-04:00,2023-03-25T17:06:59.4653314Z,LineDrive,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,09f2a534-a2d7-4427-aed1-fcd3a4f21c27,54.95163,-103.20841,7.86178,5.04395,3.22055,-14.40884,-3.24171,4.69244,2.23801,212.947388,1.25136,126.04901,-22.88939,5.59181,-1.27755,0.27424,-0.04743,0.00514,-0.00024,2.53945,55.65686,-14.23547,-0.02809,0.22558,-0.08495,0.01645,-0.00134,2.00E-05,-0.04707,-8.02982,9.13982,-2.09802,0.46231,-0.09989,0.01781,-0.00197,9.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
71,3/25/2023,07:32.7,2,1,"Turner, Will",1000084163,Right,ROA_COL,"Harris, Grayson",1000229616,Right,HAM_COL,Undefined,3,Top,1,0,0,Slider,Curveball,InPlay,Undefined,LineDrive,Single,0,0,,69.31735,1.646612,-2.982648,2140.063498,124.544081,10:15,5.17338,3.27138,5.42914,-49.66676,9.38174,-11.12217,2.57919,-0.4515,64.084,-7.428515,-4.954739,0.553065,94.41411,5.108744,-22.301274,1085.88778,,,,111.71563,107.8701,-25.371648,0.882814,4.86646,4.76366,-2.99855,50,5.28492,5.61206,-100.53596,1.46632,5.00253,15.6323,-27.27721,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,87fc8c50-cb2f-11ed-926a-8b4d2147cdd8,68.15196,4.82437,,5.23336,,,,2.98452,2.76516,0.34365,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,07:32.7,2023-03-25T13:07:32.6740098-04:00,2023-03-25T17:07:32.6740098Z,GroundBall,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,dce0d883-8dd6-43b8-8700-580a3835963a,55.07254,-101.32162,7.81615,5.17678,2.83723,-13.63861,-3.27428,5.36064,2.50126,85.840805,2.98452,127.60719,-21.58559,3.64404,-0.71011,0.10343,-0.01401,0.00182,-0.00016,2.76516,12.33058,-19.13493,2.1555,-0.43795,0.09886,-0.0194,0.00364,-0.00046,0.34365,-52.33884,-4.35094,2.605,-0.83957,0.22995,-0.0548,0.01128,-0.00138,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
72,3/25/2023,08:17.3,3,1,"Turner, Will",1000084163,Right,ROA_COL,"Masterson, Jaxon",1000076001,Right,HAM_COL,Undefined,3,Top,1,0,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,80.59784,0.9469,-4.837318,2011.767112,258.928699,2:45,5.17113,3.17249,6.0348,-38.61589,5.03583,17.56068,2.8332,0.14577,72.58018,-6.250623,-1.691315,0.475524,76.08925,28.544107,63.789839,4645.281266,40.39374,41.23869,102.31491,227.59165,193.34929,74.134379,3.242123,-10.56721,2.7541,-2.80322,50,5.22473,9.19075,-116.56323,0.74503,-14.30798,25.15323,-28.445,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,a2913480-cb2f-11ed-926a-8b4d2147cdd8,79.26511,41.82546,,8.01765,,,,0.84623,2.64886,-0.31333,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,08:17.3,2023-03-25T13:08:17.3429890-04:00,2023-03-25T17:08:17.3429890Z,LineDrive,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,f95ae122-71ef-4455-a5b4-407132637681,54.46438,-117.52264,12.57661,5.17562,1.83001,-14.2225,-3.16419,9.7365,-7.15399,,0.84625,43.29669,-13.75372,3.26818,-0.66747,0.11051,-0.00972,-0.00059,0.00015,2.64884,53.32707,-20.21439,1.81504,-0.43418,0.15502,-0.0548,0.01126,-0.00092,-0.31332,87.95223,-11.58681,2.79935,-0.57574,0.09243,-0.00639,-0.00098,0.00017,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
73,3/25/2023,08:34.9,3,2,"Turner, Will",1000084163,Right,ROA_COL,"Masterson, Jaxon",1000076001,Right,HAM_COL,Undefined,3,Top,1,0,1,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,80.89064,0.213784,-3.890928,1894.730159,260.740129,2:45,5.23342,3.18578,5.97417,-38.56864,4.12201,16.93599,2.21802,0.98438,74.0668,-6.920982,-0.852399,0.47026,,,,,,,,,,,,-9.83075,2.4402,-2.887,50,5.22881,7.34695,-117.33167,-0.76905,-13.69128,22.39644,-28.77556,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,acff3020-cb2f-11ed-926a-8b4d2147cdd8,80.15238,,,6.82384,,,,,,,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,08:34.9,2023-03-25T13:08:34.8787842-04:00,2023-03-25T17:08:34.8787842Z,,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,fc783f5f-c099-48a4-80cd-9f6f777ada65,54.52804,-118.19283,11.19822,5.23711,0.33739,-14.38778,-3.17962,7.87339,-6.84564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
74,3/25/2023,08:54.1,3,3,"Turner, Will",1000084163,Right,ROA_COL,"Masterson, Jaxon",1000076001,Right,HAM_COL,Undefined,3,Top,1,0,2,Slider,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,71.77773,2.601885,-1.588364,2135.062657,89.8856,9:00,5.2303,3.28071,5.27368,-54.01822,1.7428,-10.9476,3.17535,0.87608,65.71304,-7.249907,-3.528071,0.537448,,,,,,,,,,,,5.00221,0.67819,-3.12724,50,5.42868,3.29001,-104.03774,3.03107,5.46628,17.93775,-31.43294,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,b886b210-cb2f-11ed-926a-8b4d2147cdd8,70.13222,,,6.06469,,,,,,,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,08:54.1,2023-03-25T13:08:54.0929154-04:00,2023-03-25T17:08:54.0929154Z,,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,22bd5c56-b97d-4bcd-824a-647229b9705d,55.22657,-104.93501,8.96887,5.23774,4.60339,-15.71647,-3.28497,3.01658,2.73314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
75,3/25/2023,09:20.0,4,1,"Turner, Will",1000084163,Right,ROA_COL,"Boyce, Ryan",1000082620,Right,HAM_COL,Undefined,3,Top,2,0,0,Fastball,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,80.09763,0.490024,-4.927616,1803.44889,250.877043,2:15,5.12564,3.20368,6.09708,-37.33427,5.88103,13.19623,2.46938,-0.2656,73.66305,-6.424797,-2.562034,0.473141,103.90803,16.42977,-12.665879,1397.195852,107.77846,30.79886,-21.99324,357.02373,346.61989,-9.636709,3.66654,-8.12902,3.2887,-2.83036,50,5.14368,9.52903,-116.08403,-0.12878,-11.1516,20.64419,-27.66255,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,c7ee5460-cb2f-11ed-926a-8b4d2147cdd8,79.66435,41.58419,,6.43457,,,,0.98948,2.42269,0.2715,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,09:20.0,2023-03-25T13:09:20.0228482-04:00,2023-03-25T17:09:20.0228482Z,LineDrive,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,85bdd6eb-bcf9-4908-b6a1-e80028b3ab97,54.40498,-116.86477,10.3221,5.12877,0.91739,-13.83127,-3.19872,9.95078,-5.5758,193.118533,0.98944,142.61926,-24.91677,5.86885,-1.1724,0.20402,-0.02787,0.00225,-6.00E-05,2.4231,43.09071,-10.98628,-0.96745,0.42768,-0.12014,0.02069,-0.0014,-2.00E-05,0.27156,-32.05287,8.53532,-2.10359,0.44597,-0.08553,0.01342,-0.00134,6.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
76,3/25/2023,11:25.1,1,1,"Tappy, Owen",1000082606,Right,HAM_COL,"Coogan, Corey",10062209,Left,ROA_COL,Undefined,3,Bottom,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.81366,0.952432,-1.94634,1974.975756,230.542817,1:45,5.17835,2.23021,5.46042,-32.2888,13.50745,14.62898,3.37973,1.62674,71.92121,-5.037524,0.65656,0.487064,,,,,,,,,,,,-7.86886,6.97827,-2.06882,50,5.24047,3.29907,-114.32923,0.88514,-10.40569,21.25672,-22.94604,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,1283ce10-cb30-11ed-926a-8b4d2147cdd8,77.38698,,,6.89244,,,,,,,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,11:25.1,2023-03-25T13:11:25.1430018-04:00,2023-03-25T17:11:25.1430018Z,,v3,,,,"Beavers, Jay",1000082618,Right,HAM_COL,f409903b-330d-454a-a9cf-b674389d8ba5,55.03813,-115.26215,10.62836,5.17953,1.89219,-11.47302,-2.22363,3.75576,-5.20284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
77,3/25/2023,11:37.4,1,2,"Tappy, Owen",1000082606,Right,HAM_COL,"Coogan, Corey",10062209,Left,ROA_COL,Undefined,3,Bottom,0,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.83955,0.047899,-6.052531,2018.119182,254.176697,2:30,5.09789,2.32656,5.53328,-39.00431,6.84197,19.00596,1.89256,-1.76847,72.28132,-7.101758,-2.688867,0.48733,,,,,,,,,,,,-11.22414,3.87559,-1.81216,50,5.07603,11.34099,-113.93489,-1.17068,-14.80498,20.25416,-27.06204,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,19d6a700-cb30-11ed-926a-8b4d2147cdd8,77.34473,,,6.55823,,,,,,,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,11:37.4,2023-03-25T13:11:37.4117506-04:00,2023-03-25T17:11:37.4117506Z,,v3,,,,"Beavers, Jay",1000082618,Right,HAM_COL,2729443d-d545-4e95-a5e4-b9a23498f942,54.9685,-114.81473,10.12708,5.10136,0.00491,-13.53102,-2.31879,11.98413,-7.40249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
78,3/25/2023,11:51.5,1,3,"Tappy, Owen",1000082606,Right,HAM_COL,"Coogan, Corey",10062209,Left,ROA_COL,Undefined,3,Bottom,0,2,0,Fastball,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,81.16516,0.074371,-3.71929,2007.042437,242.092215,2:00,5.16637,2.40798,5.57753,-32.20151,10.51957,17.45623,2.55252,0.38397,74.71237,-5.86603,-0.611625,0.470427,84.85111,46.926944,-3.662346,5193.957447,108.77026,105.83063,-16.40177,247.53442,247.29007,-13.024546,5.59196,-9.8506,5.6791,-2.09948,50,5.1516,6.97303,-117.75917,-0.89044,-13.9343,20.8166,-24.14062,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-1,223c0160-cb30-11ed-926a-8b4d2147cdd8,80.12384,115.89571,,6.45279,,,,2.19187,2.64062,-0.40367,e65dbd9a-41df-4b16-b7b2-11227e27856a,3/25/2023,11:51.5,2023-03-25T13:11:51.5124866-04:00,2023-03-25T17:11:51.5124866Z,FlyBall,v3,,,,"Beavers, Jay",1000082618,Right,HAM_COL,509f360a-2584-4e9c-86f2-2dd78a645284,54.92496,-118.62658,10.4083,5.16775,0.11548,-12.07031,-2.40213,7.55366,-6.96715,167.149605,2.19776,84.6934,-22.87385,6.1431,-0.98653,0.04146,0.01632,-0.00288,0.00014,2.63381,91.02557,-21.1919,1.48801,-0.1823,0.01051,0.00515,-0.00131,8.00E-05,-0.40348,-5.43468,-3.12203,1.08281,-0.25434,0.04012,-0.00357,0.00012,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
