PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,3/25/2023,18:46.6,1,1,"Lingenfelter, Caleb",1000084182,Right,ROA_COL,"Harris, Grayson",1000229616,Right,HAM_COL,Undefined,1,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.21791,-1.314592,-5.254349,2121.843948,231.687803,1:45,5.47871,2.23773,4.99503,-20.38603,15.97052,18.78052,2.53323,-1.17214,81.74583,-5.08767,-1.958483,0.433973,,,,,,,,,,,,-10.62008,8.57678,-1.7467,50,5.33555,10.97677,-128.99435,-3.70892,-18.02412,25.00598,-17.61777,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-2,dd158040-cb41-11ed-926a-8b4d2147cdd8,86.85435,,,7.47208,,,,,,,d20176a8-1a66-4270-a52c-3307c12bd718,3/25/2023,18:46.6,2023-03-25T15:18:46.5653896-04:00,2023-03-25T19:18:46.5653896Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,37f41636-be99-4835-9022-56c1f60b8937,55.50589,-130.0573,12.50299,5.47729,-2.96002,-8.80888,-2.22958,11.74294,-9.01206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,3/25/2023,18:57.6,1,2,"Lingenfelter, Caleb",1000084182,Right,ROA_COL,"Harris, Grayson",1000229616,Right,HAM_COL,Undefined,1,Top,0,0,1,Slider,Slider,InPlay,Undefined,GroundBall,Out,1,0,,80.53518,0.547602,-2.879247,2181.162376,65.759849,8:15,5.41561,2.21246,4.59942,-44.02719,0.70102,-1.15654,2.26816,-0.62458,74.82313,-7.33073,-3.081629,0.481351,76.77521,-18.609968,-12.423821,,,,,8.05686,7.98535,-4.979008,0.060314,-0.12122,0.52654,-1.91413,50,5.43087,5.92658,-116.85207,-0.57358,-0.16982,19.26618,-31.43632,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-2,e3b42460-cb41-11ed-926a-8b4d2147cdd8,78.30549,2.17283,,5.71204,,,,1.72485,2.17283,0.68899,d20176a8-1a66-4270-a52c-3307c12bd718,3/25/2023,18:57.6,2023-03-25T15:18:57.5986312-04:00,2023-03-25T19:18:57.5986312Z,GroundBall,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,31b77179-21f2-423c-a45a-5bb7c19cdda4,55.90374,-117.82143,9.63309,5.41994,1.00812,-15.71816,-2.21254,5.93512,-0.08491,180,1.72229,104.48066,,,,,,,,2.17371,-36.02547,,,,,,,,0.68955,-23.0171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
3,3/25/2023,19:27.2,2,1,"Lingenfelter, Caleb",1000084182,Right,ROA_COL,"Masterson, Jaxon",1000076001,Right,HAM_COL,Undefined,1,Top,1,0,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,80.00632,0.371446,-2.998555,2238.959117,74.509346,8:30,5.44961,2.21916,4.52491,-45.41924,0.09902,-4.1717,2.01891,-0.98682,74.33288,-7.736198,-3.7274,0.485584,,,,,,,,,,,,1.30862,0.33075,-1.90154,50,5.44504,6.25983,-116.03753,-1.00784,1.80604,19.22867,-31.71757,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-2,f5593390-cb41-11ed-926a-8b4d2147cdd8,77.62295,,,5.67344,,,,,,,d20176a8-1a66-4270-a52c-3307c12bd718,3/25/2023,19:27.2,2023-03-25T15:19:27.2396424-04:00,2023-03-25T19:19:27.2396424Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,f0cc47c7-c4f4-4888-b351-54655a2e7d99,55.97742,-117.02386,9.61434,5.45501,0.6191,-15.85879,-2.22026,6.16719,0.90302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,3/25/2023,19:38.8,2,2,"Lingenfelter, Caleb",1000084182,Right,ROA_COL,"Masterson, Jaxon",1000076001,Right,HAM_COL,Undefined,1,Top,1,0,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.94818,0.535835,-2.971679,2239.944289,29.18441,7:00,5.45444,2.18114,4.41617,-52.13967,-6.91949,-4.65555,1.62151,-1.04514,74.40642,-8.74696,-3.784212,0.483991,,,,,,,,,,,,1.41843,-3.08772,-1.86003,50,5.45991,6.29546,-117.23138,-1.00646,1.9707,22.50221,-36.464,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-2,fc3ad420-cb41-11ed-926a-8b4d2147cdd8,77.87833,,,6.54176,,,,,,,d20176a8-1a66-4270-a52c-3307c12bd718,3/25/2023,19:38.8,2023-03-25T15:19:38.7778184-04:00,2023-03-25T19:19:38.7778184Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,f171cf29-414a-4a66-ae30-122a0b5373c7,56.08585,-118.39378,11.25111,5.46325,0.87716,-18.232,-2.1826,6.19366,0.98535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,3/25/2023,19:55.8,2,3,"Lingenfelter, Caleb",1000084182,Right,ROA_COL,"Masterson, Jaxon",1000076001,Right,HAM_COL,Undefined,1,Top,1,0,2,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,89.80922,-0.427471,-3.468974,2187.349261,235.388344,1:45,5.49872,2.20116,4.79983,-22.56686,13.65599,18.07324,3.21234,0.41615,81.78323,-4.587581,-0.296864,0.433174,,,,,,,,,,,,-9.663,7.16343,-1.87091,50,5.43704,6.96386,-129.99488,-1.83389,-16.54734,27.0598,-19.90708,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-2,065c0f50-cb42-11ed-926a-8b4d2147cdd8,87.01446,,,8.02599,,,,,,,d20176a8-1a66-4270-a52c-3307c12bd718,3/25/2023,19:55.8,2023-03-25T15:19:55.7910152-04:00,2023-03-25T19:19:55.7910152Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,f2bc8ee7-e220-45e6-bd5e-243f915644dd,55.69707,-131.17542,13.5299,5.49811,-0.9654,-9.95354,-2.19048,7.68577,-8.27367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,3/25/2023,20:16.2,2,4,"Lingenfelter, Caleb",1000084182,Right,ROA_COL,"Masterson, Jaxon",1000076001,Right,HAM_COL,Undefined,1,Top,1,0,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.36445,-0.930344,-2.331021,2299.935658,33.065732,7:00,5.45384,2.12709,4.32541,-52.3057,-6.68839,-5.20429,0.20495,-0.53594,74.7646,-10.174589,-3.240156,0.486112,,,,,,,,,,,,1.93539,-2.67354,-1.86981,50,5.29985,4.97374,-116.55295,-3.99817,2.68007,20.53772,-35.87629,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-2,128b1be0-cb42-11ed-926a-8b4d2147cdd8,77.53862,,,5.59985,,,,,,,d20176a8-1a66-4270-a52c-3307c12bd718,3/25/2023,20:16.2,2023-03-25T15:20:16.1587336-04:00,2023-03-25T19:20:16.1587336Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,9afedcd6-d123-4322-85f3-0225aa1065d8,56.17851,-117.63662,10.26886,5.46087,-2.10515,-17.93815,-2.12852,4.83233,1.34004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,3/25/2023,20:34.5,2,5,"Lingenfelter, Caleb",1000084182,Right,ROA_COL,"Masterson, Jaxon",1000076001,Right,HAM_COL,Undefined,1,Top,1,1,2,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,90.41423,-0.484754,-3.133707,2261.645446,226.30439,1:30,5.47997,2.15832,4.74436,-21.85147,13.70371,13.21146,3.19851,0.28387,82.91037,-4.496723,-0.816706,0.429164,77.37756,36.056947,33.112459,5087.465983,85.22185,62.66099,69.54998,273.68702,261.11415,47.172894,4.353442,-7.3439,7.17993,-1.8553,50,5.41234,6.54111,-131.0556,-1.964,-12.85298,26.06418,-19.60804,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-2,1d74d730-cb42-11ed-926a-8b4d2147cdd8,87.82767,68.28402,,7.50386,,,,1.32096,3.20093,-0.27267,d20176a8-1a66-4270-a52c-3307c12bd718,3/25/2023,20:34.5,2023-03-25T15:20:34.5485960-04:00,2023-03-25T19:20:34.5485960Z,FlyBall,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,f5119800-2850-4bad-b73d-fa2ad92dab9f,55.7572,-132.19562,13.03209,5.47949,-1.10636,-9.80402,-2.15369,7.10328,-6.42649,222.105244,1.32342,76.78881,-16.97621,3.72105,-0.4538,-0.01924,0.01063,8.00E-05,-0.00013,3.20118,66.78522,-19.01316,1.02043,0.12916,-0.18227,0.06961,-0.01173,0.00073,-0.27257,50.11757,-0.41495,-0.49079,0.20716,-0.06144,0.014,-0.00189,0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
8,3/25/2023,21:04.5,2,6,"Lingenfelter, Caleb",1000084182,Right,ROA_COL,"Masterson, Jaxon",1000076001,Right,HAM_COL,Undefined,1,Top,1,1,2,Slider,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,81.77158,0.731709,-2.720462,2209.766951,48.150714,7:30,5.41803,2.18453,4.76433,-48.22219,-5.35638,-7.17587,2.09413,-0.99491,76.54396,-7.875111,-3.980447,0.471224,,,,,,,,,,,,2.93512,-2.49532,-1.90494,50,5.44838,5.95258,-118.78912,-0.36099,4.27313,18.72623,-35.80685,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-2,2f4fea80-cb42-11ed-926a-8b4d2147cdd8,79.98845,,,5.22761,,,,,,,d20176a8-1a66-4270-a52c-3307c12bd718,3/25/2023,21:04.5,2023-03-25T15:21:04.4900000-04:00,2023-03-25T19:21:04.4900000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,c920a818-30d1-45a5-b219-99659d100567,55.74038,-119.69063,9.36312,5.42426,1.36281,-17.90342,-2.18655,5.74686,2.13657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.78863,2.202831,1.230541,0.97229,-0.61612,1.80609,1.13721,-1.18169,3.37142,-2.73815,71.24033,6.83231,-53.53831,-1.20162,78.44336,-4.05835,3.50576,19.3115,-16.27123,-2.96033,-62.75718,10.92938,High,High,High,,,High,High,High
9,3/25/2023,21:25.7,3,1,"Lingenfelter, Caleb",1000084182,Right,ROA_COL,"Boyce, Ryan",1000082620,Right,HAM_COL,Undefined,1,Top,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.81729,-0.785671,-5.540563,2214.637774,244.511465,2:15,5.48653,2.14875,4.97384,-27.12797,8.88327,16.2519,2.48025,-1.74654,82.19896,-5.737864,-2.691559,0.431907,,,,,,,,,,,,-9.48162,4.94551,-1.62584,50,5.38831,11.81538,-129.78156,-2.85201,-16.24743,25.96569,-23.69953,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-2,3be58110-cb42-11ed-926a-8b4d2147cdd8,87.26977,,,7.61833,,,,,,,d20176a8-1a66-4270-a52c-3307c12bd718,3/25/2023,21:25.7,2023-03-25T15:21:25.6746120-04:00,2023-03-25T19:21:25.6746120Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,a5e2407b-3f2c-482d-bd88-3525a107bdc5,55.52681,-130.88265,12.98284,5.48795,-1.84702,-11.84976,-2.14149,12.50436,-8.12371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,3/25/2023,21:39.0,3,2,"Lingenfelter, Caleb",1000084182,Right,ROA_COL,"Boyce, Ryan",1000082620,Right,HAM_COL,Undefined,1,Top,2,1,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.70001,0.527281,-1.758794,2197.930266,37.914163,7:15,5.4511,2.14993,4.50577,-50.5416,-4.56677,-4.57847,1.74189,0.09227,73.89164,-8.483492,-2.560448,0.488013,,,,,,,,,,,,1.78473,-1.96339,-1.96099,50,5.45765,3.7517,-115.66534,-0.91659,2.43786,19.89719,-34.85593,ROA_COL,HAM_COL,LewisGale,D3,ODAC,20230325-LewisGale-2,43e53bd0-cb42-11ed-926a-8b4d2147cdd8,77.23654,,,5.80837,,,,,,,d20176a8-1a66-4270-a52c-3307c12bd718,3/25/2023,21:39.0,2023-03-25T15:21:39.0322824-04:00,2023-03-25T19:21:39.0322824Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,6bd65fff-9e6f-4ad9-8cf9-9d2f1b37a209,55.99707,-116.69242,9.9486,5.45853,0.88264,-17.42796,-2.1514,3.62586,1.21893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
