PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2/26/2023,00:52.6,1,1,"Turner, Will",1000084163,Right,ROA_COL,"McGonigle, Tyler",1000016222,Right,ELI_BLU,Undefined,1,Top,0,0,0,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,80.97989,-0.414534,-4.711086,2100.501121,247.120725,2:15,5.42344,3.20808,6.26851,-32.841,9.53028,19.21407,2.30322,0.45612,73.77095,-6.565025,-1.250924,0.468497,69.01247,-49.259689,-30.685837,,,,,3.03552,1.20001,-27.012398,0.029238,-11.38438,5.48099,-2.8679,50,5.37663,8.97241,-117.33217,-1.7957,-15.78904,23.2605,-24.57242,ROA_COL,ELI_BLU,LewisGale,D3,ODAC,20230226-LewisGale-1,c1cdb040-b5ee-11ed-ae51-29af7b70e984,80.45389,2.24994,,7.20894,,,,1.03772,2.24994,-0.38966,86781989-f9b8-4144-876e-a7e269e9d35a,2/26/2023,00:52.6,2023-02-26T11:00:52.5874082-05:00,2023-02-26T16:00:52.5874082Z,GroundBall,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,af7ab035-d338-48c8-8402-2a5685de1aa8,54.23283,-118.16833,11.63025,5.42531,-0.91239,-12.28621,-3.20064,9.53998,-7.89452,,1.0368,57.0026,,,,,,,,2.25118,-76.9524,,,,,,,,-0.38911,-33.82661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
2,2/26/2023,01:23.4,2,1,"Turner, Will",1000084163,Right,ROA_COL,"Watson, Ben",1000084299,Left,ELI_BLU,Undefined,1,Top,1,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.29033,-0.913137,-6.317704,2001.034859,261.240402,2:45,5.24495,3.31852,6.34016,-37.141,4.81638,22.37678,1.30395,-0.65705,74.42814,-7.815319,-2.295461,0.466204,,,,,,,,,,,,-13.43662,3.1626,-2.86732,50,5.1606,12.21029,-117.54779,-2.97868,-18.7949,22.33796,-27.75026,ROA_COL,ELI_BLU,LewisGale,D3,ODAC,20230226-LewisGale-1,d42d5ce0-b5ee-11ed-ae51-29af7b70e984,80.84975,,,6.86219,,,,,,,86781989-f9b8-4144-876e-a7e269e9d35a,2/26/2023,01:23.4,2023-02-26T11:01:23.4006434-05:00,2023-02-26T16:01:23.4006434Z,,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,4a6dc7fa-8105-4f2b-bb07-d6a2cf1a16c5,54.16279,-118.33621,11.16898,5.24845,-1.99923,-13.87513,-3.30999,12.87366,-9.39745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2/26/2023,01:37.7,2,2,"Turner, Will",1000084163,Right,ROA_COL,"Watson, Ben",1000084299,Left,ELI_BLU,Undefined,1,Top,1,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.91874,1.43179,-6.097898,1939.495016,244.624868,2:15,5.31279,3.27629,6.20619,-31.06454,11.3539,21.13088,4.05345,-0.61265,73.87601,-4.3822,-2.314903,0.468758,,,,,,,,,,,,-12.513,5.89595,-2.82678,50,5.40529,11.71263,-117.00716,2.04983,-17.41445,21.27418,-23.9686,ROA_COL,ELI_BLU,LewisGale,D3,ODAC,20230226-LewisGale-1,dcb4be30-b5ee-11ed-ae51-29af7b70e984,80.40914,,,7.04273,,,,,,,86781989-f9b8-4144-876e-a7e269e9d35a,2/26/2023,01:37.7,2023-02-26T11:01:37.7334178-05:00,2023-02-26T16:01:37.7334178Z,,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,5e9bc8bd-bce5-4253-a5b5-d7653483b304,54.29512,-117.78551,10.63709,5.31425,2.92676,-11.9843,-3.26696,12.34976,-8.70722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2/26/2023,01:53.8,2,3,"Turner, Will",1000084163,Right,ROA_COL,"Watson, Ben",1000084299,Left,ELI_BLU,Undefined,1,Top,1,2,0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.76617,-0.697241,-4.415555,2091.81081,262.000586,2:45,5.21319,3.3157,6.14626,-37.22199,4.54126,22.29781,1.46511,1.08547,74.5589,-7.61148,-0.402629,0.465124,,,,,,,,,,,,-12.7632,2.99854,-2.98978,50,5.14104,8.29877,-118.49297,-2.59733,-18.03782,23.90401,-27.93631,ROA_COL,ELI_BLU,LewisGale,D3,ODAC,20230226-LewisGale-1,e64ea0f0-b5ee-11ed-ae51-29af7b70e984,81.03746,,,7.20727,,,,,,,86781989-f9b8-4144-876e-a7e269e9d35a,2/26/2023,01:53.8,2023-02-26T11:01:53.7656738-05:00,2023-02-26T16:01:53.7656738Z,,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,3aaf5b0e-d109-4799-80a6-0172dc026183,54.355,-119.36828,11.952,5.21742,-1.57436,-13.96816,-3.30575,8.95928,-9.01891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2/26/2023,02:08.6,2,4,"Turner, Will",1000084163,Right,ROA_COL,"Watson, Ben",1000084299,Left,ELI_BLU,Undefined,1,Top,1,2,1,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,70.70928,1.553958,-2.101077,2284.22455,128.800282,10:15,5.15532,3.50057,5.52866,-43.84309,13.33646,-14.22572,2.95578,0.35002,64.45546,-6.552437,-4.630756,0.544242,76.7179,78.93439,-125.226267,5043.940514,,,,,104.17758,,,6.59469,6.80276,-3.30791,50,5.2615,4.25194,-102.49167,1.54444,6.95146,18.36559,-25.00323,ROA_COL,ELI_BLU,LewisGale,D3,ODAC,20230226-LewisGale-1,ef23d420-b5ee-11ed-ae51-29af7b70e984,69.25681,73.52512,,6.25382,,,,2.9065,3.08337,-0.45091,86781989-f9b8-4144-876e-a7e269e9d35a,2/26/2023,02:08.6,2023-02-26T11:02:08.5856674-05:00,2023-02-26T16:02:08.5856674Z,,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,af962fee-cfe0-46ba-b7a2-92c96cfb5b4a,54.97083,-103.37857,9.1828,5.15777,2.75187,-12.50161,-3.50513,3.91625,3.47573,5.168403,2.9065,-12.45808,-9.12961,3.37619,-0.52138,0.76605,-2.1799,2.14843,-0.7432,3.08337,110.42722,-33.40601,4.78068,-0.95601,0.59041,-0.85557,0.69046,-0.21776,-0.4509,-17.64245,-4.03769,2.06035,-0.3121,0.51458,-1.57141,1.5737,-0.54807,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
6,2/26/2023,02:45.1,2,5,"Turner, Will",1000084163,Right,ROA_COL,"Watson, Ben",1000084299,Left,ELI_BLU,Undefined,1,Top,1,2,2,Fastball,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.78128,-0.540629,-4.744937,2087.950422,250.476396,2:15,5.23063,3.31828,6.11906,-33.75966,7.82371,18.31438,1.91576,0.44751,74.89634,-6.819143,-1.455926,0.464121,,,,,,,,,,,,-10.73178,4.60225,-2.96317,50,5.17153,9.14211,-118.50359,-2.1483,-15.27165,22.4928,-25.62492,ROA_COL,ELI_BLU,LewisGale,D3,ODAC,20230226-LewisGale-1,04ddcf50-b5ef-11ed-ae51-29af7b70e984,81.21253,,,6.88494,,,,,,,86781989-f9b8-4144-876e-a7e269e9d35a,2/26/2023,02:45.1,2023-02-26T11:02:45.0710000-05:00,2023-02-26T16:02:45.0710000Z,,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,b37fa3cf-a9ec-4a65-a9a1-52a2d693966f,54.38198,-119.33243,11.2464,5.23329,-1.20406,-12.81246,-3.31041,9.70485,-7.63583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.75972,2.197465,1.118925,1.07854,-0.42896,1.69104,-0.40246,-0.68099,4.1679,-2.4909,75.98616,6.71682,-48.79258,-0.64004,75.73401,-4.33049,4.28075,19.25315,-15.70857,-2.60442,-49.21854,5.88311,High,High,High,,,High,High,High
7,2/26/2023,03:09.2,3,1,"Turner, Will",1000084163,Right,ROA_COL,"Perilli, Quinten",1000220194,Right,ELI_BLU,Undefined,1,Top,2,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,71.45942,1.576045,-2.463066,2196.408087,142.883631,10:45,5.32482,3.33639,5.32697,-43.12117,13.11201,-8.54642,3.21204,0.3115,65.28723,-6.360112,-3.976821,0.539719,,,,,,,,,,,,3.54571,6.67796,-3.10724,50,5.43691,4.76816,-103.52032,1.57111,3.8339,17.8571,-24.95331,ROA_COL,ELI_BLU,LewisGale,D3,ODAC,20230226-LewisGale-1,1344ca80-b5ef-11ed-ae51-29af7b70e984,69.83717,,,6.17219,,,,,,,86781989-f9b8-4144-876e-a7e269e9d35a,2/26/2023,03:09.2,2023-02-26T11:03:09.1634082-05:00,2023-02-26T16:03:09.1634082Z,,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,41679463-8e22-4872-b2f0-9ea11cf7ad30,55.16995,-104.40833,8.92855,5.32793,2.81199,-12.47665,-3.33962,4.57751,1.91695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2/26/2023,03:23.4,3,2,"Turner, Will",1000084163,Right,ROA_COL,"Perilli, Quinten",1000220194,Right,ELI_BLU,Undefined,1,Top,2,1,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.02108,0.4247,-6.148485,1949.928862,247.375865,2:15,5.24374,3.17824,6.39807,-32.41545,9.55977,19.77725,2.93531,-0.85007,74.16425,-5.64387,-2.593726,0.466303,,,,,,,,,,,,-11.91477,5.27937,-2.74385,50,5.2595,11.91164,-117.21522,-0.04001,-16.64073,21.35219,-24.80063,ROA_COL,ELI_BLU,LewisGale,D3,ODAC,20230226-LewisGale-1,1bb9b540-b5ef-11ed-ae51-29af7b70e984,80.83255,,,6.85683,,,,,,,86781989-f9b8-4144-876e-a7e269e9d35a,2/26/2023,03:23.4,2023-02-26T11:03:23.4001826-05:00,2023-02-26T16:03:23.4001826Z,,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,9e8348e0-005d-4f5b-85b4-0895fdcfb048,54.10341,-117.96034,10.6761,5.2458,0.82544,-12.40032,-3.16966,12.49235,-8.32037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2/26/2023,03:36.0,3,3,"Turner, Will",1000084163,Right,ROA_COL,"Perilli, Quinten",1000220194,Right,ELI_BLU,Undefined,1,Top,2,1,1,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,81.91057,-0.274115,-6.116542,2073.899722,248.529465,2:15,5.19392,3.23818,6.21559,-31.85092,10.1113,21.84489,2.28526,-0.60766,73.95293,-6.254808,-2.200985,0.466231,90.4303,27.184808,42.787889,4841.802828,74.20815,50.97035,81.19797,272.1088,247.99236,55.695118,4.348437,-13.18131,5.7628,-2.78863,50,5.1575,11.85007,-118.31487,-1.49695,-18.4656,25.04003,-24.10097,ROA_COL,ELI_BLU,LewisGale,D3,ODAC,20230226-LewisGale-1,233d6230-b5ef-11ed-ae51-29af7b70e984,80.84507,61.56762,,7.95765,,,,0.41552,2.14723,0.59066,86781989-f9b8-4144-876e-a7e269e9d35a,2/26/2023,03:36.0,2023-02-26T11:03:36.0309666-05:00,2023-02-26T16:03:36.0309666Z,FlyBall,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,24b74feb-f339-4eb9-9a12-d7fb54869a0c,54.28438,-119.21816,12.52001,5.19582,-0.62754,-12.05049,-3.22812,12.51619,-9.2328,217.643267,0.41408,86.61844,-26.13945,7.08399,-1.75877,0.39827,-0.07709,0.0098,-0.00054,2.1491,60.54615,-16.35911,0.12187,0.42564,-0.21758,0.06091,-0.00857,0.00047,0.59022,80.15505,-10.48808,1.3649,-0.26381,0.11321,-0.03787,0.00644,-0.00042,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
10,2/26/2023,03:53.8,3,4,"Turner, Will",1000084163,Right,ROA_COL,"Perilli, Quinten",1000220194,Right,ELI_BLU,Undefined,1,Top,2,1,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,73.33021,1.327257,-3.485036,2190.656332,130.058481,10:15,5.28162,3.27535,5.48603,-43.64644,9.59752,-9.35367,2.88871,-0.76872,66.98749,-6.699042,-5.143747,0.525178,,,,,,,,,,,,3.6674,4.98591,-2.96307,50,5.36895,6.81168,-106.17314,1.14942,4.16224,19.15245,-26.51538,ROA_COL,ELI_BLU,LewisGale,D3,ODAC,20230226-LewisGale-1,2dd83a30-b5ef-11ed-ae51-29af7b70e984,71.77078,,,6.34272,,,,,,,86781989-f9b8-4144-876e-a7e269e9d35a,2/26/2023,03:53.8,2023-02-26T11:03:53.7940898-05:00,2023-02-26T16:03:53.7940898Z,,v3,,,,"Rhoads, Spencer",1000213596,Right,ROA_COL,175d154e-0737-4a93-a950-15a357ae47f8,55.01186,-107.0734,9.57623,5.28562,2.39578,-13.25769,-3.27865,6.61604,2.08112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
