PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
71,2/22/2023,40:58.4,2,3,"Ledford, Owen",1000213577,Right,ROA_COL,"Sykes, Evan",10069315,Right,GRE_COL,Undefined,3,Top,1,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.32483,-0.775768,-5.729773,2197.956802,220.846782,1:15,5.67705,2.31437,5.62287,-20.56639,15.85544,12.703,3.23555,-1.992,80.64823,-4.628768,-3.47937,0.434363,,,,,,,,,,,,-7.94437,8.57914,-1.83236,50,5.59745,12.25077,-127.65278,-2.39649,-13.14588,25.57936,-17.97778,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,9667a890-b2f9-11ed-8aa0-0f6d3ceffa79,86.77646,,,7.6766,,,,,,,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,40:58.4,2023-02-22T16:40:58.3810000-05:00,2023-02-22T21:40:58.3810000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,dede8eee-fb0d-4625-bd3e-31fba7bcdbcc,54.87636,-128.6262,12.78968,5.67563,-1.71234,-8.98889,-2.30808,12.75104,-6.57294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
72,2/22/2023,41:15.1,2,4,"Ledford, Owen",1000213577,Right,ROA_COL,"Sykes, Evan",10069315,Right,GRE_COL,Undefined,3,Top,1,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,76.67505,2.177769,-3.27568,2118.407315,119.806379,10:00,5.54747,2.58465,5.13903,-44.82833,3.83925,-4.29063,3.86682,-0.86081,70.77486,-5.961447,-4.032124,0.502101,,,,,,,,,,,,1.30366,1.81339,-2.27393,50,5.71738,6.53109,-111.126,2.70648,1.64531,18.1839,-29.88546,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,a05fff00-b2f9-11ed-8aa0-0f6d3ceffa79,75.06939,,,5.90018,,,,,,,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,41:15.1,2023-02-22T16:41:15.0780000-05:00,2023-02-22T21:41:15.0780000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,b2e53633-fd98-4611-aa61-5ed19494c412,55.36144,-111.99987,9.09195,5.5528,4.1427,-14.94273,-2.5859,6.45202,0.82265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
73,2/22/2023,41:35.2,2,5,"Ledford, Owen",1000213577,Right,ROA_COL,"Sykes, Evan",10069315,Right,GRE_COL,Undefined,3,Top,1,3,1,Slider,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,77.95283,-1.951128,-3.978105,2300.284134,92.515645,9:00,5.58553,2.51337,5.33205,-45.77644,1.73366,-3.67264,-0.06501,-1.53127,71.64894,-10.228006,-4.629281,0.496094,,,,,,,,,,,,0.66508,1.84866,-2.1506,50,5.37562,7.98432,-112.79296,-5.37956,0.84993,22.04674,-29.81155,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,ac4de3e0-b2f9-11ed-8aa0-0f6d3ceffa79,75.97837,,,6.30389,,,,,,,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,41:35.2,2023-02-22T16:41:35.1510000-05:00,2023-02-22T21:41:35.1510000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,a3944361-7982-4b6a-987f-f24805d83a3f,55.16944,-113.7989,11.02337,5.59004,-4.01933,-14.90577,-2.51402,7.94554,0.42497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
74,2/22/2023,41:58.2,3,1,"Ledford, Owen",1000213577,Right,ROA_COL,"Fleming, Gavin",10085525,Right,GRE_COL,Undefined,3,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.50185,-2.309895,-3.384139,2281.485884,230.278809,1:45,5.59904,2.55525,5.68443,-24.16482,13.34406,14.69473,1.42725,0.62168,79.7164,-6.790491,-0.760585,0.440797,,,,,,,,,,,,-8.36304,7.72878,-2.2795,50,5.38897,6.81004,-125.44383,-5.86264,-13.42224,23.66142,-19.76978,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,ba011f70-b2f9-11ed-8aa0-0f6d3ceffa79,85.50981,,,6.78545,,,,,,,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,41:58.2,2023-02-22T16:41:58.1730000-05:00,2023-02-22T21:41:58.1730000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,9077bbee-dd8f-42c2-83e6-b44ac19e601b,54.81719,-126.34919,11.83071,5.59882,-5.10619,-9.88489,-2.5499,7.32362,-6.71112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
75,2/22/2023,42:30.8,3,2,"Ledford, Owen",1000084168,Right,ROA_COL,"Fleming, Gavin",10085525,Right,GRE_COL,Undefined,3,Top,1,1,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.61045,-1.289043,-3.242061,2279.303329,233.330392,1:45,5.6022,2.83488,5.47926,-24.95828,12.49272,15.35391,2.31403,1.07749,80.14467,-5.892005,-0.511378,0.440457,,,,,,,,,,,,-8.51926,6.94516,-2.56074,50,5.47188,6.46475,-125.72106,-3.69335,-13.8177,22.28927,-20.90944,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,cd7b15b0-b2f9-11ed-8aa0-0f6d3ceffa79,85.5758,,,6.46578,,,,,,,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,42:30.8,2023-02-22T16:42:30.8300000-05:00,2023-02-22T21:42:30.8300000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,07d161a0-08f0-4599-86ac-2be4a7a26a89,55.02251,-126.60838,11.14463,5.60234,-2.86096,-10.45472,-2.82904,7.01483,-6.90885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
76,2/22/2023,42:48.7,3,3,"Ledford, Owen",1000084168,Right,ROA_COL,"Fleming, Gavin",10085525,Right,GRE_COL,Undefined,3,Top,1,1,1,Cutter,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.29204,0.485965,-4.643099,1939.863346,240.865295,2:00,5.54355,2.79377,5.65578,-36.33998,10.71134,16.70139,2.96995,-0.15425,71.19286,-6.213633,-1.67156,0.493693,,,,,,,,,,,,-9.62229,5.75024,-2.41038,50,5.56177,8.46442,-111.9997,-0.16516,-12.32955,18.56554,-24.80597,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,d82493b0-b2f9-11ed-8aa0-0f6d3ceffa79,76.34786,,,6.09919,,,,,,,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,42:48.7,2023-02-22T16:42:48.6870000-05:00,2023-02-22T21:42:48.6870000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,b2b3cafa-e080-494f-8412-e939602a2adf,54.84516,-112.8,9.28277,5.54584,0.90414,-12.40298,-2.78671,8.9959,-6.16478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
77,2/22/2023,43:05.8,3,4,"Ledford, Owen",1000084168,Right,ROA_COL,"Fleming, Gavin",10085525,Right,GRE_COL,Undefined,3,Top,1,1,2,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,77.53832,0.014329,-4.822297,2041.468371,246.088631,2:15,5.51735,2.59622,5.88153,-37.06738,9.21902,17.73233,2.44176,-0.41511,71.62186,-6.828308,-1.653746,0.489664,44.47842,-38.775941,-152.96495,,,,,1.1321,1.22244,-81.634431,0.064246,-10.37264,5.1015,-2.21663,50,5.49676,8.85479,-112.42086,-1.07608,-13.40285,18.5374,-25.58223,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,e25e11d0-b2f9-11ed-8aa0-0f6d3ceffa79,76.97616,2.65022,,5.91646,,,,3.10326,2.65022,0.37948,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,43:05.8,2023-02-22T16:43:05.7850000-05:00,2023-02-22T21:43:05.7850000Z,GroundBall,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,a8964fe9-5330-4f33-b1c7-d648a731f3a4,54.62174,-113.18038,9.2687,5.51938,-0.02791,-12.79112,-2.59069,9.40394,-6.70143,180,3.1078,-45.73888,,,,,,,,2.65431,-41.25094,,,,,,,,0.3818,-23.34038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
78,2/22/2023,43:43.1,3,5,"Ledford, Owen",1000084168,Right,ROA_COL,"Fleming, Gavin",10085525,Right,GRE_COL,Undefined,3,Top,1,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,77.75004,-1.63347,-5.477618,1940.524373,240.571094,2:00,5.52276,2.73432,5.76927,-34.73431,11.3817,17.87021,1.10066,-0.88983,72.31875,-8.00936,-2.294298,0.488762,,,,,,,,,,,,-10.46095,6.58138,-2.29119,50,5.36564,10.15395,-112.60303,-4.27712,-13.64338,17.41783,-23.59047,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,f8957a60-b2f9-11ed-8aa0-0f6d3ceffa79,77.11823,,,5.43128,,,,,,,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,43:43.1,2023-02-22T16:43:43.1060000-05:00,2023-02-22T21:43:43.1060000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,66b855df-ccdd-4e86-b025-d7035a057b76,54.73409,-113.33295,8.70891,5.52417,-3.28852,-11.79524,-2.72868,10.72569,-6.82169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
79,2/22/2023,44:06.2,3,6,"Ledford, Owen",1000084168,Right,ROA_COL,"Fleming, Gavin",10085525,Right,GRE_COL,Undefined,3,Top,1,2,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.81771,0.332442,-1.78157,2000.560764,233.573065,1:45,5.69013,2.6505,5.33095,-23.71958,14.16257,17.55721,4.02558,2.44142,79.18406,-4.082984,1.335548,0.442985,,,,,,,,,,,,-9.23859,7.36119,-2.50233,50,5.70343,3.13075,-125.9697,-0.08071,-14.84056,25.65779,-20.34927,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,0649a050-b2fa-11ed-8aa0-0f6d3ceffa79,85.08748,,,7.63364,,,,,,,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,44:06.1,2023-02-22T16:44:06.1540000-05:00,2023-02-22T21:44:06.1540000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,b9fc20bc-5d34-4f12-9666-e050787644e0,55.16832,-127.01803,12.82889,5.68974,0.75073,-10.17464,-2.64263,3.73711,-7.42028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
80,2/22/2023,44:26.4,3,7,"Ledford, Owen",1000084168,Right,ROA_COL,"Fleming, Gavin",10085525,Right,GRE_COL,Undefined,3,Top,1,3,2,Fastball,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,85.87646,0.123348,-3.164033,2139.671657,243.013039,2:00,5.55233,2.68693,5.34516,-27.15041,11.76386,20.54639,3.40568,1.42808,78.02537,-4.91268,0.481072,0.448979,,,,,,,,,,,,-11.15343,6.24701,-2.41655,50,5.54436,5.96683,-124.44452,-0.6751,-17.41432,25.98783,-22.42033,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,12660f40-b2fa-11ed-8aa0-0f6d3ceffa79,83.95151,,,7.85109,,,,,,,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,44:26.4,2023-02-22T16:44:26.4440000-05:00,2023-02-22T21:44:26.4440000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,3c3108e4-d778-4e20-a2f4-35bad38863c4,55.15436,-125.51629,12.99391,5.55313,0.24955,-11.21016,-2.67744,6.68502,-8.70716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
81,2/22/2023,44:52.7,4,1,"Ledford, Owen",1000084168,Right,ROA_COL,"Watts, Camden",10057182,Left,GRE_COL,Undefined,3,Top,2,0,0,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,75.73779,0.500839,-2.544105,2198.844889,127.885684,10:15,5.63608,2.56567,5.30289,-45.47943,4.43406,-3.67606,2.31678,-0.13062,69.55692,-7.791002,-3.196026,0.508488,,,,,,,,,,,,1.13945,2.48914,-2.33153,50,5.64834,5.01877,-109.8499,-0.51288,1.38967,19.80126,-29.13828,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,220f9c90-b2fa-11ed-8aa0-0f6d3ceffa79,74.12657,,,6.18087,,,,,,,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,44:52.7,2023-02-22T16:44:52.7020000-05:00,2023-02-22T21:44:52.7020000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,9b4188b1-0b8e-4564-8f0b-a2cdad5013c7,55.19857,-110.78302,9.90063,5.64016,0.86024,-14.56914,-2.56649,4.95328,0.69483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
82,2/22/2023,45:15.3,4,2,"Ledford, Owen",1000084168,Right,ROA_COL,"Watts, Camden",10057182,Left,GRE_COL,Undefined,3,Top,2,0,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,76.20772,0.514407,-4.643157,1997.226123,230.829617,1:45,5.56222,2.582,5.96489,-34.32726,13.19469,14.58296,3.18018,-0.5175,70.64333,-5.848096,-2.034623,0.496156,,,,,,,,,,,,-8.55642,7.07496,-2.22105,50,5.58379,8.45959,-110.53793,0.01896,-10.75331,16.79543,-23.28261,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,2f8c85e0-b2fa-11ed-8aa0-0f6d3ceffa79,75.96887,,,5.5644,,,,,,,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,45:15.3,2023-02-22T16:45:15.3010000-05:00,2023-02-22T21:45:15.3010000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,8ecaa25d-a3d9-422e-b9a2-20e65f07ec4d,54.53639,-111.22507,8.39771,5.56353,0.9715,-11.6413,-2.57615,8.89953,-5.37665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
83,2/22/2023,45:35.0,4,3,"Ledford, Owen",1000084168,Right,ROA_COL,"Watts, Camden",10057182,Left,GRE_COL,Undefined,3,Top,2,0,2,ChangeUp,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,77.58138,0.153045,-4.882023,2019.245961,248.869457,2:15,5.61966,2.52624,6.08156,-38.16215,7.64012,16.38339,2.5816,-0.63629,71.82219,-6.902251,-1.943962,0.487096,99.34948,7.884644,-25.695307,1788.369058,96.5204,7.22087,-52.76007,163.33128,157.75138,-30.582584,1.299344,-9.70445,4.28465,-2.15703,50,5.61096,9.04233,-112.52213,-0.8084,-12.58758,18.17768,-26.61645,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,3b448db0-b2fa-11ed-8aa0-0f6d3ceffa79,77.38189,8.27262,,5.75919,,,,1.90047,2.60642,0.63758,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,45:35.0,2023-02-22T16:45:34.9660000-05:00,2023-02-22T21:45:34.9660000Z,LineDrive,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,6eb721e1-f31c-4f0b-b6f2-dbc1fad32898,54.42166,-113.23419,9.08884,5.62221,0.23422,-13.30823,-2.5209,9.53541,-6.29379,95.516534,1.90047,130.06202,-23.19997,5.23002,-1.13399,0.21677,-0.04042,0.00627,-0.00054,2.60642,19.98861,-18.2316,1.09617,-0.05823,-0.02115,0.01135,-0.00243,0.00026,0.63758,-62.58129,-3.51861,2.4066,-0.8549,0.24394,-0.06038,0.01151,-0.0012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
84,2/22/2023,46:10.7,5,1,"Ledford, Owen",1000084168,Right,ROA_COL,"Kolessar, Alden",1000213977,Right,GRE_COL,Undefined,3,Top,2,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.44781,-1.477177,-4.965175,1996.919923,241.950975,2:00,5.57867,2.70068,5.53768,-27.05088,10.56997,17.8332,1.93822,-0.46578,80.04303,-6.449917,-1.799616,0.441454,,,,,,,,,,,,-10.23071,6.02311,-2.28124,50,5.43191,10.13649,-125.25562,-4.17812,-16.48822,21.87214,-22.46692,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,507fbbf0-b2fa-11ed-8aa0-0f6d3ceffa79,85.38246,,,6.40478,,,,,,,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,46:10.7,2023-02-22T16:46:10.6650000-05:00,2023-02-22T21:46:10.6650000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,a3173063-0a99-48b4-abc4-78a431eea654,54.9654,-126.1197,10.93607,5.57944,-3.29055,-11.23346,-2.69455,10.78787,-8.24411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
85,2/22/2023,46:29.9,5,2,"Ledford, Owen",1000084168,Right,ROA_COL,"Kolessar, Alden",1000213977,Right,GRE_COL,Undefined,3,Top,2,0,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,77.72955,-1.028357,-4.153553,1934.71061,244.894432,2:15,5.55739,2.8387,5.84287,-38.019,7.96308,14.19209,1.4308,0.15443,72.16468,-8.011815,-1.614352,0.488051,,,,,,,,,,,,-8.28524,4.73292,-2.50836,50,5.45088,7.67401,-112.77705,-3.189,-10.7989,18.19874,-26.00523,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,5c0eb7f0-b2fa-11ed-8aa0-0f6d3ceffa79,77.23046,,,5.56488,,,,,,,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,46:30.0,2023-02-22T16:46:29.9510000-05:00,2023-02-22T21:46:29.9510000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,d8bd6cdf-c7ba-48b1-872d-96adbd75573e,54.65933,-113.52643,9.09937,5.56015,-2.11816,-13.00262,-2.83351,8.11868,-5.39945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
86,2/22/2023,46:47.3,5,3,"Ledford, Owen",1000084168,Right,ROA_COL,"Kolessar, Alden",1000213977,Right,GRE_COL,Undefined,3,Top,2,0,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,77.14918,-0.679933,-4.262243,1967.620164,249.374246,2:15,5.52344,2.77287,5.89855,-38.59234,8.16221,17.97607,1.67439,0.30653,71.29734,-7.793949,-1.042897,0.492134,,,,,,,,,,,,-10.30241,4.78776,-2.4397,50,5.44631,7.69013,-111.90387,-2.48735,-13.16635,18.70908,-26.05534,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,66666c70-b2fa-11ed-8aa0-0f6d3ceffa79,76.58981,,,5.85184,,,,,,,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,46:47.3,2023-02-22T16:46:47.2760000-05:00,2023-02-22T21:46:47.2760000Z,,v3,,,,"Schiavoni, Tucker",1000119710,Right,ROA_COL,0a9e68eb-6e0d-41c7-baeb-5af3363831f9,54.60355,-112.6709,9.35454,5.52639,-1.41913,-13.02767,-2.76604,8.22992,-6.58317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
87,2/22/2023,49:14.5,1,1,"Richards, Michael",10074429,Right,GRE_COL,"Bonzon, Jacob",1000119702,Right,ROA_COL,Undefined,3,Bottom,0,0,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,84.26353,-2.10604,-1.424683,2179.820622,221.960735,1:30,5.89204,1.48069,5.7125,-23.80446,15.47804,12.88552,1.94478,1.22692,77.90391,-6.527506,0.881345,0.451098,87.84568,-18.68185,-84.31805,,,,,7.62855,2.45333,-69.182337,0.048809,-6.96894,8.77563,-1.36977,50,5.70087,2.53512,-122.42186,-5.25262,-10.67361,22.08004,-18.7333,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,be1d41f0-b2fa-11ed-8aa0-0f6d3ceffa79,83.55709,2.01787,,6.35962,,,,2.1203,2.01787,-1.19208,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,49:14.5,2023-02-22T16:49:14.5270000-05:00,2023-02-22T21:49:14.5270000Z,GroundBall,v3,,,,"Morehouse , Connor",1000175235,Right,GRE_COL,a9f5e2b2-6109-4ebc-a77a-ee5c9681691d,54.78963,-123.28269,11.04002,5.89142,-4.52227,-9.36665,-1.47672,2.95125,-5.3368,,2.12013,12.10535,,,,,,,,2.01844,-41.34245,,,,,,,,-1.19039,-121.6678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
88,2/22/2023,49:30.6,1,2,"Richards, Michael",10074429,Right,GRE_COL,"Bonzon, Jacob",1000119702,Right,ROA_COL,Undefined,3,Bottom,0,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,67.05541,0.790925,-1.327597,2215.445497,78.062664,8:30,5.65121,1.20678,5.71517,-63.96346,-1.52835,-16.0617,1.05799,-1.36869,62.34948,-10.850637,-4.205439,0.568704,,,,,,,,,,,,7.85504,-0.48083,-1.08543,50,5.67746,2.768,-97.45485,-0.42032,7.55243,15.3508,-32.63634,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,c7b80f10-b2fa-11ed-8aa0-0f6d3ceffa79,66.27783,,,4.70592,,,,,,,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,49:30.6,2023-02-22T16:49:30.5640000-05:00,2023-02-22T21:49:30.5640000Z,,v3,,,,"Morehouse , Connor",1000175235,Right,GRE_COL,130b5e0d-1c95-4e61-a09d-861eae9ab1a4,54.78858,-98.20624,7.6754,5.65894,1.17715,-16.31817,-1.21187,2.39832,3.77621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
89,2/22/2023,49:45.6,1,3,"Richards, Michael",10074429,Right,GRE_COL,"Bonzon, Jacob",1000119702,Right,ROA_COL,Undefined,3,Bottom,0,1,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.51152,-3.531875,-2.752649,2310.787403,223.168292,1:30,5.84978,1.35976,5.83972,-24.37458,16.49906,14.3469,0.52802,-0.005,76.50194,-8.049813,-0.18079,0.460143,,,,,,,,,,,,-8.07823,9.70233,-1.14407,50,5.54689,5.20982,-119.67187,-8.12892,-11.84137,20.7595,-17.95197,ROA_COL,GRE_COL,LewisGale,D3,ODAC,20230222-LewisGale-1,d096b820-b2fa-11ed-8aa0-0f6d3ceffa79,81.91458,,,6.00958,,,,,,,98e91228-f8e8-4772-a4c0-d2916a8258d3,2/22/2023,49:45.6,2023-02-22T16:49:45.5650000-05:00,2023-02-22T21:49:45.5650000Z,,v3,,,,"Morehouse , Connor",1000175235,Right,GRE_COL,26284fb7-7625-496a-b441-de0b5a3a2f26,54.66272,-120.478,10.37975,5.84902,-7.43181,-8.97598,-1.35531,5.66964,-5.92069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
